enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.04317772015929222	0.04317772015929222	0.0
1	all_test	0.04317772015929222	0.04317772015929222	0.0
2	all_test	0.04317772015929222	0.04317772015929222	0.0
3	all_test	0.04317772015929222	0.34896865487098694	0.3057909347116947
